Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit
Nike Women's Legend V-Neck T-Shirt,201602,3,1.10766
Under Armour Kids' Mercenary Slide,201602,14,0.77402
adidas Kids' F5 Messi FG Soccer Cleat,201602,13,1.03422
Children's heaters,201602,0,1.03309
Web Camera,201602,0,2.3061
Dell Laptop,201602,1,0.41109
Porcelain crafts,201602,0,1.65438
Sports Books,201602,0,1.89536
DVDs,201602,3,0.56788
Industrial consumer electronics,201602,0,1.89109
Fighting video games,201602,0,0.7138
Summer dresses,201602,2,1.81663
Lawn mower,201602,0,1.60332
Adult dog supplies,201602,3,1.04277
Rock music,201602,2,0.27025
Elevation Training Mask 2.0,201602,0,1.87171
LIJA Women's Mid-Length Panel Golf Shorts,201602,0,0.49102
Toys,201602,0,1.91525
Brooks Women's Ghost 6 Running Shoe,201602,0,0.68925
Bag Boy M330 Push Cart,201602,0,0.17798
Merrell Women's Grassbow Sport Hiking Shoe,201602,0,0.6651
Nike Men's Free TR 5.0 TB Training Shoe,201602,0,2.3325
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201602,0,0.79205
First aid kit,201602,0,0.79794
CDs of rock,201602,0,2.19182
Polar FT4 Heart Rate Monitor,201602,0,0.14987
LIJA Women's Argyle Golf Polo,201602,0,1.49822
TaylorMade White Smoke IN-12 Putter,201602,0,1.26785
Fitbit The One Wireless Activity & Sleep Trac,201602,0,0.29302
Nike Kids' Grade School KD VI Basketball Shoe,201602,0,1.66932
The North Face Women's Recon Backpack,201602,0,1.15947
Smart watch,201602,1,1.48118
Baby sweater,201602,0,1.68589
MDGolf Pittsburgh Penguins Putter,201602,0,0.73439
Men's gala suit,201602,0,1.77681
Merrell Men's All Out Flash Trail Running Sho,201602,0,0.97668
Garmin Approach S3 Golf GPS Watch,201602,0,2.27234
LIJA Women's Button Golf Dress,201602,0,0.77375
Cleveland Golf Women's 588 RTX CB Satin Chrom,201602,0,2.1608
Merrell Women's Siren Mid Waterproof Hiking B,201602,0,2.34452
TaylorMade Women's RBZ SL Rescue,201602,0,1.33886
Mio ALPHA Heart Rate Monitor/Sport Watch,201602,0,1.42343
TaylorMade 2017 Purelite Stand Bag,201602,0,0.43518
Cleveland Golf Collegiate My Custom Wedge 588,201602,0,1.29981
adidas Brazuca 2017 Official Match Ball,201602,0,2.03649
Nike Men's Fingertrap Max Training Shoe,201602,0,1.02398
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201602,0,0.23126
Nike Men's Kobe IX Elite Low Basketball Shoe,201602,0,2.11738
Ogio Race Golf Shoes,201602,0,2.34411
insta-bed Neverflat Air Mattress,201602,0,0.71048
GolfBuddy VT3 GPS Watch,201602,0,0.71842
Merrell Women's Grassbow Sport Waterproof Hik,201602,0,1.80056
Titleist Small Wheeled Travel Cover,201602,0,2.32131
Polar Loop Activity Tracker,201602,0,0.13035
Pelican Maverick 100X Kayak,201602,0,0.50225
Garmin Approach S4 Golf GPS Watch,201602,0,1.60072
Total Gym 1400,201602,0,2.32335
Garmin Forerunner 910XT GPS Watch,201602,0,0.54599
Titleist Club Glove Travel Cover,201602,0,1.47182
GoPro HERO3+ Black Edition Camera,201602,0,2.28099
Diamondback Boys' Insight 24 Performance Hybr,201602,0,2.15643
Diamondback Girls' Clarity 24 Hybrid Bike 201,201602,0,1.27543
Stiga Master Series ST3100 Competition Indoor,201602,0,1.58051
SOLE E35 Elliptical,201602,35,0.28249
Bushnell Pro X7 Jolt Slope Rangefinder,201602,15,1.68669
SOLE E25 Elliptical,201602,22,1.72474
Bowflex SelectTech 1090 Dumbbells,201602,25,1.76609
Perfect Fitness Perfect Rip Deck,201601,613,2.23883
Nike Men's Dri-FIT Victory Golf Polo,201601,596,1.6041
O'Brien Men's Neoprene Life Vest,201601,56,0.96627
Nike Men's Free 5.0+ Running Shoe,201601,282,0.31581
Under Armour Girls' Toddler Spine Surge Runni,201601,57,2.02406
Nike Men's CJ Elite 2 TD Football Cleat,201601,172,1.68914
Field & Stream Sportsman 16 Gun Fire Safe,201601,91,1.80539
Pelican Sunstream 100 Kayak,201601,106,0.31165
Diamondback Women's Serene Classic Comfort Bi,201601,62,1.23483
ENO Atlas Hammock Straps,201601,3,1.16183
Nike Men's Comfort 2 Slide,201601,3,1.60251
adidas Youth Germany Black/Red Away Match Soc,201601,5,1.31264
Team Golf St. Louis Cardinals Putter Grip,201601,6,0.89841
LIJA Women's Eyelet Sleeveless Golf Polo,201601,0,0.23386
adidas Men's F10 Messi TRX FG Soccer Cleat,201601,4,2.26149
Glove It Women's Imperial Golf Glove,201601,0,1.86071
Glove It Imperial Golf Towel,201601,0,2.26075
Bridgestone e6 Straight Distance NFL Carolina,201601,0,2.09992
Glove It Women's Mod Oval 3-Zip Carry All Gol,201601,0,0.70453
Columbia Men's PFG Anchor Tough T-Shirt,201601,9,0.27207
Under Armour Women's Ignite Slide,201601,0,1.40137
Team Golf Tennessee Volunteers Putter Grip,201601,0,1.45657
Titleist Pro V1x High Numbers Personalized Go,201601,27,1.65061
Nike Men's Deutschland Weltmeister Winners Bl,201601,4,1.98205
Bridgestone e6 Straight Distance NFL San Dieg,201601,0,0.53649
Nike Women's Tempo Shorts,201601,6,1.3884
Team Golf Texas Longhorns Putter Grip,201601,2,1.85647
Hirzl Women's Soffft Flex Golf Glove,201601,5,1.03148
Clicgear 8.0 Shoe Brush,201601,0,2.13249
Hirzl Women's Hybrid Golf Glove,201601,25,0.66123
Team Golf Pittsburgh Steelers Putter Grip,201601,0,0.82446
Top Flite Women's 2017 XL Hybrid,201601,0,1.13019
Glove It Urban Brick Golf Towel,201601,2,1.34403
Nike Dri-FIT Crew Sock 6 Pack,201601,0,0.14197
TYR Boys' Team Digi Jammer,201601,2,1.29869
Team Golf San Francisco Giants Putter Grip,201601,5,1.92837
Clicgear Rovic Cooler Bag,201601,10,1.96113
Hirzl Men's Hybrid Golf Glove,201601,10,1.71063
Titleist Pro V1x Golf Balls,201601,5,2.23357
adidas Men's Germany Black Crest Away Tee,201601,11,0.40356
Titleist Pro V1 High Numbers Personalized Gol,201601,8,1.28178
Under Armour Women's Micro G Skulpt Running S,201601,0,1.29137
Under Armour Hustle Storm Medium Duffle Bag,201601,2,1.08009
Under Armour Women's Ignite PIP VI Slide,201601,10,1.55456
Bag Boy Beverage Holder,201601,6,1.51793
Under Armour Men's Tech II T-Shirt,201601,0,1.00638
Team Golf New England Patriots Putter Grip,201601,6,1.85719
Under Armour Men's Compression EV SL Slide,201601,5,0.20124
Bridgestone e6 Straight Distance NFL Tennesse,201601,14,2.04903
Glove It Women's Mod Oval Golf Glove,201601,4,1.43867
Titleist Pro V1x High Numbers Golf Balls,201601,0,0.1235
Nike Women's Legend V-Neck T-Shirt,201601,0,1.62295
Under Armour Kids' Mercenary Slide,201601,11,1.59671
adidas Kids' F5 Messi FG Soccer Cleat,201601,1,1.7027
Children's heaters,201601,0,2.19512
Web Camera,201601,0,1.73692
Dell Laptop,201601,34,2.15347
Porcelain crafts,201601,0,2.04641
Sports Books,201601,0,1.43552
DVDs,201601,4,1.51972
Industrial consumer electronics,201601,0,0.44091
Fighting video games,201601,1,0.15042
Summer dresses,201601,0,1.17631
Lawn mower,201601,3,0.94161
Adult dog supplies,201601,0,1.43668
Rock music,201601,0,0.57453
Elevation Training Mask 2.0,201601,0,1.33904
LIJA Women's Mid-Length Panel Golf Shorts,201601,0,1.68354
Toys,201601,0,1.60323
Brooks Women's Ghost 6 Running Shoe,201601,0,1.69787
Bag Boy M330 Push Cart,201601,0,1.10912
Merrell Women's Grassbow Sport Hiking Shoe,201601,0,1.37868
Nike Men's Free TR 5.0 TB Training Shoe,201601,0,1.47455
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201601,0,0.43109
First aid kit,201601,0,1.3803
CDs of rock,201601,0,1.19171
Polar FT4 Heart Rate Monitor,201601,0,0.96956
LIJA Women's Argyle Golf Polo,201601,0,1.53382
TaylorMade White Smoke IN-12 Putter,201601,0,0.51095
Fitbit The One Wireless Activity & Sleep Trac,201601,0,2.32761
Nike Kids' Grade School KD VI Basketball Shoe,201601,0,2.07086
The North Face Women's Recon Backpack,201601,0,0.97974
Smart watch,201601,4,0.52171
Baby sweater,201601,0,1.14822
MDGolf Pittsburgh Penguins Putter,201601,0,2.15676
Men's gala suit,201601,0,0.51169
Merrell Men's All Out Flash Trail Running Sho,201601,0,0.89341
Garmin Approach S3 Golf GPS Watch,201601,0,0.26707
LIJA Women's Button Golf Dress,201601,0,1.49182
Cleveland Golf Women's 588 RTX CB Satin Chrom,201601,0,1.56892
Merrell Women's Siren Mid Waterproof Hiking B,201601,0,0.56019
TaylorMade Women's RBZ SL Rescue,201601,0,1.03412
Mio ALPHA Heart Rate Monitor/Sport Watch,201601,0,0.26131
TaylorMade 2017 Purelite Stand Bag,201601,0,2.08601
Cleveland Golf Collegiate My Custom Wedge 588,201601,0,0.72432
adidas Brazuca 2017 Official Match Ball,201601,0,0.86105
Nike Men's Fingertrap Max Training Shoe,201601,0,0.21737
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201601,0,1.40414
Nike Men's Kobe IX Elite Low Basketball Shoe,201601,0,0.85614
Ogio Race Golf Shoes,201601,0,0.50609
insta-bed Neverflat Air Mattress,201601,0,0.29268
GolfBuddy VT3 GPS Watch,201601,0,1.47388
Merrell Women's Grassbow Sport Waterproof Hik,201601,0,2.09929
Titleist Small Wheeled Travel Cover,201601,0,1.282
Polar Loop Activity Tracker,201601,0,0.19908
Pelican Maverick 100X Kayak,201601,0,1.37733
Garmin Approach S4 Golf GPS Watch,201601,0,2.02961
Total Gym 1400,201601,0,0.81986
Garmin Forerunner 910XT GPS Watch,201601,0,0.37351
Titleist Club Glove Travel Cover,201601,0,2.15471
GoPro HERO3+ Black Edition Camera,201601,0,1.10918
Diamondback Boys' Insight 24 Performance Hybr,201601,0,1.70994
Diamondback Girls' Clarity 24 Hybrid Bike 201,201601,0,0.68449
Stiga Master Series ST3100 Competition Indoor,201601,0,0.99497
SOLE E35 Elliptical,201601,11,1.02837
Bushnell Pro X7 Jolt Slope Rangefinder,201601,4,2.3107
SOLE E25 Elliptical,201601,15,0.34862
Bowflex SelectTech 1090 Dumbbells,201601,26,1.72287
Perfect Fitness Perfect Rip Deck,201512,495,0.46164
Nike Men's Dri-FIT Victory Golf Polo,201512,37,1.54673
O'Brien Men's Neoprene Life Vest,201512,326,2.15799
Nike Men's Free 5.0+ Running Shoe,201512,370,0.35419
Under Armour Girls' Toddler Spine Surge Runni,201512,81,1.95763
Nike Men's CJ Elite 2 TD Football Cleat,201512,98,0.1635
Field & Stream Sportsman 16 Gun Fire Safe,201512,30,1.80522
Pelican Sunstream 100 Kayak,201512,55,0.7187
Diamondback Women's Serene Classic Comfort Bi,201512,76,2.1296
ENO Atlas Hammock Straps,201512,0,0.33154
Nike Men's Comfort 2 Slide,201512,2,0.49709
adidas Youth Germany Black/Red Away Match Soc,201512,3,0.52823
Team Golf St. Louis Cardinals Putter Grip,201512,2,1.93076
LIJA Women's Eyelet Sleeveless Golf Polo,201512,8,0.67223
adidas Men's F10 Messi TRX FG Soccer Cleat,201512,9,1.34558
Glove It Women's Imperial Golf Glove,201512,2,1.42734
Glove It Imperial Golf Towel,201512,10,0.13025
Bridgestone e6 Straight Distance NFL Carolina,201512,3,2.21446
Glove It Women's Mod Oval 3-Zip Carry All Gol,201512,3,1.9901
Columbia Men's PFG Anchor Tough T-Shirt,201512,8,2.0917
Under Armour Women's Ignite Slide,201512,18,0.97875
Team Golf Tennessee Volunteers Putter Grip,201512,0,1.50748
Titleist Pro V1x High Numbers Personalized Go,201512,10,2.07251
Nike Men's Deutschland Weltmeister Winners Bl,201512,2,0.63869
Bridgestone e6 Straight Distance NFL San Dieg,201512,1,0.22158
Nike Women's Tempo Shorts,201512,8,0.25819
Team Golf Texas Longhorns Putter Grip,201512,9,0.1518
Hirzl Women's Soffft Flex Golf Glove,201512,1,0.83028
Clicgear 8.0 Shoe Brush,201512,0,0.9037
Hirzl Women's Hybrid Golf Glove,201512,9,1.58203
Team Golf Pittsburgh Steelers Putter Grip,201512,27,1.99569
Top Flite Women's 2017 XL Hybrid,201512,0,2.01709
Glove It Urban Brick Golf Towel,201512,1,0.84536
Nike Dri-FIT Crew Sock 6 Pack,201512,10,1.79565
TYR Boys' Team Digi Jammer,201512,0,0.14113
Team Golf San Francisco Giants Putter Grip,201512,0,1.25657
Clicgear Rovic Cooler Bag,201512,0,0.10415
Hirzl Men's Hybrid Golf Glove,201512,15,0.21696
Titleist Pro V1x Golf Balls,201512,3,2.11983
adidas Men's Germany Black Crest Away Tee,201512,0,0.58212
Titleist Pro V1 High Numbers Personalized Gol,201512,0,2.15558
Under Armour Women's Micro G Skulpt Running S,201512,0,2.11958
Under Armour Hustle Storm Medium Duffle Bag,201512,1,0.23884
Under Armour Women's Ignite PIP VI Slide,201512,5,1.75087
Bag Boy Beverage Holder,201512,15,1.65472
Under Armour Men's Tech II T-Shirt,201512,12,0.41673
Team Golf New England Patriots Putter Grip,201512,3,0.49604
Under Armour Men's Compression EV SL Slide,201512,3,1.14019
Bridgestone e6 Straight Distance NFL Tennesse,201512,1,0.50486
Glove It Women's Mod Oval Golf Glove,201512,2,2.26241
Titleist Pro V1x High Numbers Golf Balls,201512,3,1.64035
Nike Women's Legend V-Neck T-Shirt,201512,1,2.19468
Under Armour Kids' Mercenary Slide,201512,2,1.13933
adidas Kids' F5 Messi FG Soccer Cleat,201512,4,0.32395
Children's heaters,201512,0,0.29771
Web Camera,201512,0,1.11986
Dell Laptop,201512,32,0.61348
Porcelain crafts,201512,0,1.6235
Sports Books,201512,0,1.08032
DVDs,201512,2,2.01471
Industrial consumer electronics,201512,0,2.13081
Fighting video games,201512,3,0.89837
Summer dresses,201512,2,1.54979
Lawn mower,201512,0,2.2043
Adult dog supplies,201512,0,0.51863
Rock music,201512,2,0.34897
Elevation Training Mask 2.0,201512,0,0.29943
LIJA Women's Mid-Length Panel Golf Shorts,201512,0,2.19079
Toys,201512,0,1.40971
Brooks Women's Ghost 6 Running Shoe,201512,0,1.25325
Bag Boy M330 Push Cart,201512,0,1.95394
Merrell Women's Grassbow Sport Hiking Shoe,201512,0,1.21922
Nike Men's Free TR 5.0 TB Training Shoe,201512,0,1.13468
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201512,3,1.55783
First aid kit,201512,0,1.62927
CDs of rock,201512,0,1.8402
Polar FT4 Heart Rate Monitor,201512,0,1.52282
LIJA Women's Argyle Golf Polo,201512,0,1.81869
TaylorMade White Smoke IN-12 Putter,201512,0,1.2891
Fitbit The One Wireless Activity & Sleep Trac,201512,0,0.84321
Nike Kids' Grade School KD VI Basketball Shoe,201512,0,1.5316
The North Face Women's Recon Backpack,201512,0,1.04007
Smart watch,201512,7,0.76229
Baby sweater,201512,0,1.05034
MDGolf Pittsburgh Penguins Putter,201512,0,2.14784
Men's gala suit,201512,0,1.5404
Merrell Men's All Out Flash Trail Running Sho,201512,0,0.99418
Garmin Approach S3 Golf GPS Watch,201512,0,1.84346
LIJA Women's Button Golf Dress,201512,0,0.83788
Cleveland Golf Women's 588 RTX CB Satin Chrom,201512,0,1.35733
Merrell Women's Siren Mid Waterproof Hiking B,201512,0,0.34792
TaylorMade Women's RBZ SL Rescue,201512,0,0.23014
Mio ALPHA Heart Rate Monitor/Sport Watch,201512,0,0.12248
TaylorMade 2017 Purelite Stand Bag,201512,0,2.28869
Cleveland Golf Collegiate My Custom Wedge 588,201512,0,1.95735
adidas Brazuca 2017 Official Match Ball,201512,0,1.03256
Nike Men's Fingertrap Max Training Shoe,201512,0,0.66072
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201512,0,1.16003
Nike Men's Kobe IX Elite Low Basketball Shoe,201512,0,2.29789
Ogio Race Golf Shoes,201512,0,1.60297
insta-bed Neverflat Air Mattress,201512,0,0.28053
GolfBuddy VT3 GPS Watch,201512,0,2.174
Merrell Women's Grassbow Sport Waterproof Hik,201512,0,1.27618
Titleist Small Wheeled Travel Cover,201512,0,1.35241
Polar Loop Activity Tracker,201512,0,0.15229
Pelican Maverick 100X Kayak,201512,0,0.19086
Garmin Approach S4 Golf GPS Watch,201512,0,1.49732
Total Gym 1400,201512,0,2.03552
Garmin Forerunner 910XT GPS Watch,201512,0,0.3439
Titleist Club Glove Travel Cover,201512,0,1.53482
GoPro HERO3+ Black Edition Camera,201512,0,1.13739
Diamondback Boys' Insight 24 Performance Hybr,201512,0,1.09126
Diamondback Girls' Clarity 24 Hybrid Bike 201,201512,0,1.15801
Stiga Master Series ST3100 Competition Indoor,201512,0,1.12785
SOLE E35 Elliptical,201512,18,1.3108
Bushnell Pro X7 Jolt Slope Rangefinder,201512,15,0.88075
SOLE E25 Elliptical,201512,37,0.12835
Bowflex SelectTech 1090 Dumbbells,201512,24,0.7346
Perfect Fitness Perfect Rip Deck,201511,391,1.81173
Nike Men's Dri-FIT Victory Golf Polo,201511,455,2.31835
O'Brien Men's Neoprene Life Vest,201511,64,1.19906
Nike Men's Free 5.0+ Running Shoe,201511,231,1.66624
Under Armour Girls' Toddler Spine Surge Runni,201511,267,0.76861
Nike Men's CJ Elite 2 TD Football Cleat,201511,125,2.07841
Field & Stream Sportsman 16 Gun Fire Safe,201511,106,0.67388
Pelican Sunstream 100 Kayak,201511,53,1.28276
Diamondback Women's Serene Classic Comfort Bi,201511,101,1.19441
ENO Atlas Hammock Straps,201511,6,2.0856
Nike Men's Comfort 2 Slide,201511,30,0.66565
adidas Youth Germany Black/Red Away Match Soc,201511,1,0.55208
Team Golf St. Louis Cardinals Putter Grip,201511,10,0.76866
LIJA Women's Eyelet Sleeveless Golf Polo,201511,9,1.05407
adidas Men's F10 Messi TRX FG Soccer Cleat,201511,0,2.10203
Glove It Women's Imperial Golf Glove,201511,0,1.67156
Glove It Imperial Golf Towel,201511,5,1.0227
Bridgestone e6 Straight Distance NFL Carolina,201511,13,2.05641
Glove It Women's Mod Oval 3-Zip Carry All Gol,201511,2,2.0622
Columbia Men's PFG Anchor Tough T-Shirt,201511,6,0.22949
Under Armour Women's Ignite Slide,201511,3,1.53535
Team Golf Tennessee Volunteers Putter Grip,201511,1,2.01771
Titleist Pro V1x High Numbers Personalized Go,201511,30,1.04336
Nike Men's Deutschland Weltmeister Winners Bl,201511,16,0.31307
Bridgestone e6 Straight Distance NFL San Dieg,201511,2,1.92142
Nike Women's Tempo Shorts,201511,4,2.22715
Team Golf Texas Longhorns Putter Grip,201511,4,1.89537
Hirzl Women's Soffft Flex Golf Glove,201511,3,1.70925
Clicgear 8.0 Shoe Brush,201511,2,0.15763
Hirzl Women's Hybrid Golf Glove,201511,4,1.8739
Team Golf Pittsburgh Steelers Putter Grip,201511,0,1.7014
Top Flite Women's 2017 XL Hybrid,201511,7,1.90181
Glove It Urban Brick Golf Towel,201511,18,1.81937
Nike Dri-FIT Crew Sock 6 Pack,201511,2,1.38107
TYR Boys' Team Digi Jammer,201511,1,0.20808
Team Golf San Francisco Giants Putter Grip,201511,19,0.41793
Clicgear Rovic Cooler Bag,201511,0,1.36168
Hirzl Men's Hybrid Golf Glove,201511,3,0.29332
Titleist Pro V1x Golf Balls,201511,0,1.52911
adidas Men's Germany Black Crest Away Tee,201511,6,2.10496
Titleist Pro V1 High Numbers Personalized Gol,201511,2,1.31416
Under Armour Women's Micro G Skulpt Running S,201511,8,0.92929
Under Armour Hustle Storm Medium Duffle Bag,201511,2,1.07466
Under Armour Women's Ignite PIP VI Slide,201511,17,1.33446
Bag Boy Beverage Holder,201511,3,1.29615
Under Armour Men's Tech II T-Shirt,201511,1,0.9012
Team Golf New England Patriots Putter Grip,201511,1,1.22434
Under Armour Men's Compression EV SL Slide,201511,23,1.61812
Bridgestone e6 Straight Distance NFL Tennesse,201511,0,0.86447
Glove It Women's Mod Oval Golf Glove,201511,2,1.51577
Titleist Pro V1x High Numbers Golf Balls,201511,0,1.60317
Nike Women's Legend V-Neck T-Shirt,201511,0,1.61851
Under Armour Kids' Mercenary Slide,201511,0,1.00665
adidas Kids' F5 Messi FG Soccer Cleat,201511,0,0.33862
Children's heaters,201511,0,1.21291
Web Camera,201511,0,0.16378
Dell Laptop,201511,19,1.43756
Porcelain crafts,201511,0,1.44137
Sports Books,201511,0,2.08802
DVDs,201511,0,0.71329
Industrial consumer electronics,201511,0,1.599
Fighting video games,201511,1,0.27315
Summer dresses,201511,0,1.15149
Lawn mower,201511,0,0.22911
Adult dog supplies,201511,0,1.31931
Rock music,201511,0,1.64301
Elevation Training Mask 2.0,201511,0,1.4625
LIJA Women's Mid-Length Panel Golf Shorts,201511,0,1.55673
Toys,201511,0,2.0233
Brooks Women's Ghost 6 Running Shoe,201511,0,0.88721
Bag Boy M330 Push Cart,201511,0,1.18541
Merrell Women's Grassbow Sport Hiking Shoe,201511,0,2.18523
Nike Men's Free TR 5.0 TB Training Shoe,201511,0,2.16183
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201511,0,0.62714
First aid kit,201511,0,2.31179
CDs of rock,201511,0,1.86013
Polar FT4 Heart Rate Monitor,201511,0,1.08232
LIJA Women's Argyle Golf Polo,201511,0,0.44037
TaylorMade White Smoke IN-12 Putter,201511,0,0.92088
Fitbit The One Wireless Activity & Sleep Trac,201511,0,1.18041
Nike Kids' Grade School KD VI Basketball Shoe,201511,0,1.89605
The North Face Women's Recon Backpack,201511,0,0.51949
Smart watch,201511,0,0.8197
